change_f_for_top3_k_outputs/change_K06_F0.7000000000000001, 259200, 84, 120, PRDE, 18568929, 60, 309482.150000, 
change_f_for_top3_k_outputs/change_K08_F0.7000000000000001, 259200, 86, 101, PRDE, 18148610, 60, 302476.833333, 
change_f_for_top3_k_outputs/change_K07_F0.7000000000000001, 259200, 89, 98, PRDE, 19664415, 60, 327740.250000, 
change_f_for_top3_k_outputs/change_K06_F0.8, 259200, 90, 97, PRDE, 19110824, 60, 318513.733333, 
change_f_for_top3_k_outputs/change_K08_F0.8, 259200, 98, 134, PRDE, 17274609, 60, 287910.150000, 
change_f_for_top3_k_outputs/change_K07_F0.8, 259200, 101, 117, PRDE, 19168189, 60, 319469.816667, 
change_f_for_top3_k_outputs/change_K06_F0.9, 259200, 86, 103, PRDE, 19134977, 60, 318916.283333, 
change_f_for_top3_k_outputs/change_K08_F0.9, 259200, 88, 114, PRDE, 17436350, 60, 290605.833333, 
change_f_for_top3_k_outputs/change_K07_F0.9, 259200, 88, 106, PRDE, 17337228, 60, 288953.800000, 
change_f_for_top3_k_outputs/change_K06_F1.0, 259200, 104, 105, PRDE, 20198784, 60, 336646.400000, 
change_f_for_top3_k_outputs/change_K08_F1.0, 259200, 88, 101, PRDE, 18063807, 60, 301063.450000, 
change_f_for_top3_k_outputs/change_K07_F1.0, 259200, 104, 107, PRDE, 19739425, 60, 328990.416667, 
change_f_for_top3_k_outputs/change_K06_F1.1, 259200, 92, 115, PRDE, 18925183, 60, 315419.716667, 
change_f_for_top3_k_outputs/change_K08_F1.1, 259200, 88, 107, PRDE, 19974798, 60, 332913.300000, 
change_f_for_top3_k_outputs/change_K07_F1.1, 259200, 84, 86, PRDE, 20369177, 60, 339486.283333, 
change_f_for_top3_k_outputs/change_K06_F1.2000000000000002, 259200, 100, 104, PRDE, 20870728, 60, 347845.466667, 
change_f_for_top3_k_outputs/change_K08_F1.2000000000000002, 259200, 89, 100, PRDE, 18769035, 60, 312817.250000, 
change_f_for_top3_k_outputs/change_K07_F1.2000000000000002, 259200, 98, 107, PRDE, 20940359, 60, 349005.983333, 
change_f_for_top3_k_outputs/change_K06_F1.3, 259200, 96, 100, PRDE, 21299768, 60, 354996.133333, 
change_f_for_top3_k_outputs/change_K08_F1.3, 259200, 84, 99, PRDE, 20532368, 60, 342206.133333, 
change_f_for_top3_k_outputs/change_K07_F1.3, 259200, 85, 93, PRDE, 21169395, 60, 352823.250000, 
change_f_for_top3_k_outputs/change_K06_F1.4000000000000001, 259200, 95, 123, PRDE, 21257215, 60, 354286.916667, 
change_f_for_top3_k_outputs/change_K08_F1.4000000000000001, 259200, 110, 116, PRDE, 19477662, 60, 324627.700000, 
change_f_for_top3_k_outputs/change_K07_F1.4000000000000001, 259200, 112, 121, PRDE, 21286832, 60, 354780.533333, 
change_f_for_top3_k_outputs/change_K06_F1.5, 259200, 81, 107, PRDE, 21788920, 60, 363148.666667, 
change_f_for_top3_k_outputs/change_K08_F1.5, 259200, 93, 98, PRDE, 20929515, 60, 348825.250000, 
change_f_for_top3_k_outputs/change_K07_F1.5, 259200, 97, 98, PRDE, 20975480, 60, 349591.333333, 
change_f_for_top3_k_outputs/change_K06_F1.6, 259200, 97, 108, PRDE, 21625603, 60, 360426.716667, 
change_f_for_top3_k_outputs/change_K08_F1.6, 259200, 104, 106, PRDE, 20976820, 60, 349613.666667, 
change_f_for_top3_k_outputs/change_K07_F1.6, 259200, 98, 109, PRDE, 21233091, 60, 353884.850000, 
change_f_for_top3_k_outputs/change_K06_F1.7000000000000002, 259200, 98, 103, PRDE, 22731666, 60, 378861.100000, 
change_f_for_top3_k_outputs/change_K08_F1.7000000000000002, 259200, 96, 120, PRDE, 21307850, 60, 355130.833333, 
change_f_for_top3_k_outputs/change_K07_F1.7000000000000002, 259200, 91, 102, PRDE, 21233517, 60, 353891.950000, 
change_f_for_top3_k_outputs/change_K06_F1.8, 259200, 100, 103, PRDE, 21655182, 60, 360919.700000, 
change_f_for_top3_k_outputs/change_K08_F1.8, 259200, 90, 107, PRDE, 20898372, 60, 348306.200000, 
change_f_for_top3_k_outputs/change_K07_F1.8, 259200, 96, 103, PRDE, 21271631, 60, 354527.183333, 
change_f_for_top3_k_outputs/change_K06_F1.9000000000000001, 259200, 102, 105, PRDE, 21252902, 60, 354215.033333, 
change_f_for_top3_k_outputs/change_K08_F1.9000000000000001, 259200, 96, 101, PRDE, 22221832, 60, 370363.866667, 
change_f_for_top3_k_outputs/change_K07_F1.9000000000000001, 259200, 98, 108, PRDE, 21784899, 60, 363081.650000, 
