,0,1
7224,1.919312,
7225,3.325909,
7226,3.348691,
7227,4.601654,
7228,5.551934,
7229,5.542627,
7230,7.922979,
7231,,4.575817
7232,,4.219097
7233,,4.641382
7234,,5.795442
7235,,4.968653
7236,,1.675804
7237,,0.432008
7238,,0.298655
7239,,0.38853
7240,,3.368138
7241,,0.205169
7242,,2.342569
7243,,1.398679
7244,,0.979728
7245,,0.776921
7246,,0.680379
7247,,0.035005
7248,,0.265178
7249,,0.152523
7250,,0.07001
7251,,0.041812
7252,,0.0
7253,,0.000139
7254,,0.0
7255,,0.0
7256,,0.0
7257,,0.0
7258,,0.0
7259,,0.0
7260,0.0,
7261,0.0,
7262,0.0,
7263,0.0,
7264,0.0,
7265,0.0,
7266,0.0,
7267,0.0,
7268,0.0,
7269,0.0,
7270,0.0,
7271,0.002501,
7272,0.011114,
7273,0.019728,
7274,0.051404,
7275,0.140041,
7276,0.42457,
7277,0.661585,
7278,1.089489,
7279,1.514615,
7280,1.514615,
7281,1.258984,
7282,2.236496,
7283,3.467138,
7284,2.088119,
7285,3.653027,
7286,3.610792,
7287,4.84338,
7288,5.856735,
7289,5.93398,
7290,7.803145,
7291,,3.798903
7292,,4.012578
7293,,4.666105
7294,,5.700856
7295,,3.77334
7296,,0.971399
7297,,1.297051
7298,,4.15512
7299,,0.146432
7300,,2.644117
7301,,0.343435
7302,,2.296514
7303,,1.286492
7304,,0.983069
7305,,0.708543
7306,,0.56489
7307,,0.311203
7308,,0.227567
7309,,0.092527
7310,,0.038623
7311,,0.015282
7312,,0.0
7313,,0.0
7314,,0.0
7315,,0.0
7316,,0.0
7317,,0.0
7318,,0.0
7319,,0.0
7320,0.0,
7321,0.0,
7322,0.0,
7323,0.0,
7324,0.0,
7325,0.0,
7326,0.0,
7327,0.0,
7328,0.0,
7329,0.0,
7330,0.0,
7331,0.001667,
7332,0.010696,
7333,0.020698,
7334,0.068483,
7335,0.14141,
7336,0.420063,
7337,0.665934,
7338,1.101416,
7339,1.479528,
7340,1.473138,
7341,1.28186,
7342,2.242004,
7343,3.449825,
7344,2.159353,
7345,3.719726,
7346,3.589012,
7347,4.863371,
7348,5.840184,
7349,5.84199,
7350,7.925081,
7351,,3.851552
7352,,3.974765
7353,,4.651533
7354,,5.684883
7355,,3.769039
7356,,0.899997
7357,,1.2895
7358,,4.174239
7359,,0.157246
7360,,2.637341
7361,,0.359082
7362,,2.220334
7363,,1.261995
7364,,0.953477
7365,,0.713163
7366,,0.548694
7367,,0.314353
7368,,0.219061
7369,,0.098487
7370,,0.037783
7371,,0.016669
7372,,0.001111
7373,,0.0
7374,,0.0
7375,,0.0
7376,,0.0
7377,,0.0
7378,,0.0
7379,,0.0
7380,0.0,
7381,0.0,
7382,0.0,
7383,0.0,
7384,0.0,
7385,0.0,
7386,0.000278,
7387,0.0,
7388,0.000834,
7389,0.001667,
7390,0.000278,
7391,0.018061,
7392,0.042791,
7393,0.103365,
7394,0.099475,
7395,0.125316,
7396,0.799411,
7397,0.2184,
7398,1.157298,
7399,2.100364,
7400,1.879185,
7401,1.783878,
7402,2.074801,
7403,4.006502,
7404,2.429076,
7405,3.616939,
7406,3.932591,
7407,4.838145,
7408,3.440774,
7409,5.96599,
7410,7.391703,
7411,,3.112896
7412,,4.959571
7413,,3.015366
7414,,5.041818
7415,,4.648643
7416,,1.263997
7417,,1.389036
7418,,0.314818
7419,,2.642474
7420,,2.883103
7421,,0.280641
7422,,2.033677
7423,,0.996693
7424,,0.760788
7425,,0.674373
7426,,0.0
7427,,0.045569
7428,,0.368724
7429,,0.222012
7430,,0.0
7431,,0.084192
7432,,0.001389
7433,,0.00778
7434,,0.000278
7435,,0.0
7436,,0.001667
7437,,0.001667
7438,,0.0
7439,,0.0
7440,0.0,
7441,0.0,
7442,0.0,
7443,0.0,
7444,0.0,
7445,0.0,
7446,0.000139,
7447,0.0,
7448,0.000972,
7449,0.000833,
7450,0.00125,
7451,0.017364,
7452,0.041951,
7453,0.103488,
7454,0.110989,
7455,0.125575,
7456,0.809568,
7457,0.245732,
7458,1.157399,
7459,2.100877,
7460,1.885566,
7461,1.77166,
7462,2.15783,
7463,4.069788,
7464,2.447041,
7465,3.649308,
7466,3.993666,
7467,4.831016,
7468,3.516232,
7469,6.018003,
7470,7.35529,
7471,,3.211741
7472,,5.030352
7473,,3.148675
7474,,5.077026
7475,,4.646126
7476,,1.294087
7477,,1.33826
7478,,0.270875
7479,,2.600536
7480,,2.926141
7481,,0.278376
7482,,2.088791
7483,,1.022795
7484,,0.793593
7485,,0.703024
7486,,0.0
7487,,0.048619
7488,,0.336857
7489,,0.212532
7490,,0.0
7491,,0.088347
7492,,0.000833
7493,,0.005695
7494,,0.000833
7495,,0.000417
7496,,0.00125
7497,,0.000833
7498,,0.0
7499,,0.0
7500,0.0,
7501,0.0,
7502,0.0,
7503,0.0,
7504,0.0,
7505,0.0,
7506,0.001111,
7507,0.0,
7508,0.003612,
7509,0.0,
7510,0.0,
7511,0.010837,
7512,0.0364,
7513,0.009725,
7514,0.065576,
7515,0.17561,
7516,0.761347,
7517,0.198117,
7518,1.647178,
7519,0.96391,
7520,1.846128,
7521,1.977558,
7522,2.814762,
7523,3.989571,
7524,3.118467,
7525,4.482224,
7526,4.41248,
7527,5.484757,
7528,6.214428,
7529,6.588155,
7530,7.187785,
7531,,3.745606
7532,,3.780617
7533,,2.785031
7534,,4.858174
7535,,3.054003
7536,,1.164528
7537,,0.84165
7538,,3.359653
7539,,0.256468
7540,,2.542733
7541,,0.085304
7542,,1.575767
7543,,0.762459
7544,,0.596018
7545,,0.311486
7546,,0.245076
7547,,0.194783
7548,,0.097808
7549,,0.048626
7550,,0.009447
7551,,0.005279
7552,,0.000278
7553,,0.0
7554,,0.0
7555,,0.0
7556,,0.0
7557,,0.0
7558,,0.0
7559,,0.0
7560,0.0,
7561,0.0,
7562,0.0,
7563,0.0,
7564,0.0,
7565,0.0,
7566,0.000556,
7567,0.0,
7568,0.003612,
7569,0.0,
7570,0.000833,
7571,0.011807,
7572,0.031672,
7573,0.014724,
7574,0.076401,
7575,0.179472,
7576,0.729834,
7577,0.178222,
7578,1.663587,
7579,0.913334,
7580,1.893067,
7581,1.982942,
7582,2.82696,
7583,4.017003,
7584,3.048382,
7585,4.445401,
7586,4.493325,
7587,5.434302,
7588,6.301518,
7589,6.590451,
7590,7.167484,
7591,,3.516232
7592,,3.876564
7593,,2.771535
7594,,4.815736
7595,,3.09714
7596,,1.13045
7597,,0.854992
7598,,3.384823
7599,,0.284905
7600,,2.608037
7601,,0.084735
7602,,1.55871
7603,,0.755532
7604,,0.569115
7605,,0.344775
7606,,0.242815
7607,,0.197808
7608,,0.109739
7609,,0.042506
7610,,0.010557
7611,,0.005695
7612,,0.000139
7613,,0.0
7614,,0.0
7615,,0.0
7616,,0.0
7617,,0.0
7618,,0.0
7619,,0.0
7620,0.0,
7621,0.0,
7622,0.0,
7623,0.0,
7624,0.0,
7625,0.000834,
7626,0.000556,
7627,0.0,
7628,0.002779,
7629,0.0,
7630,0.00778,
7631,0.014727,
7632,0.05724,
7633,0.025564,
7634,0.195617,
7635,0.051405,
7636,0.522665,
7637,0.679936,
7638,0.422355,
7639,1.417946,
7640,1.171202,
7641,1.53076,
7642,0.980309,
7643,1.818906,
7644,1.677195,
7645,3.173777,
7646,3.320212,
7647,3.989034,
7648,2.690569,
7649,5.257766,
7650,0.254247,
7651,,4.417224
7652,,4.443065
7653,,3.758405
7654,,5.581757
7655,,4.616453
7656,,1.958394
7657,,1.865865
7658,,0.34622
7659,,3.313821
7660,,3.618639
7661,,0.616583
7662,,0.11059
7663,,1.512976
7664,,1.222051
7665,,1.1637
7666,,0.0
7667,,0.020006
7668,,0.411796
7669,,0.288424
7670,,0.175055
7671,,0.142267
7672,,0.002779
7673,,0.006669
7674,,0.001389
7675,,0.000834
7676,,0.002779
7677,,0.0
7678,,0.0
7679,,0.0
7680,0.0,
7681,0.0,
7682,0.0,
7683,0.0,
7684,0.0,
7685,0.000695,
7686,0.000972,
7687,0.0,
7688,0.003473,
7689,0.000139,
7690,0.008612,
7691,0.015002,
7692,0.058759,
7693,0.030977,
7694,0.173639,
7695,0.06001,
7696,0.514527,
7697,0.657049,
7698,0.408676,
7699,1.429534,
7700,1.171298,
7701,1.517604,
7702,1.046417,
7703,1.770977,
7704,1.733193,
7705,3.114109,
7706,3.26955,
7707,3.999944,
7708,2.82434,
7709,5.284455,
7710,0.291574,
7711,,4.385423
7712,,4.594067
7713,,3.578627
7714,,5.602006
7715,,4.569897
7716,,1.90836
7717,,1.874188
7718,,0.345472
7719,,3.30275
7720,,3.709898
7721,,0.590233
7722,,0.087514
7723,,1.529828
7724,,1.207832
7725,,1.203803
7726,,0.0
7727,,0.021253
7728,,0.413677
7729,,0.290602
7730,,0.195587
7731,,0.156692
7732,,0.004723
7733,,0.005001
7734,,0.002917
7735,,0.000833
7736,,0.003751
7737,,0.000139
7738,,0.0
7739,,0.0
7740,0.0,
7741,0.0,
7742,0.0,
7743,0.0,
7744,0.0,
7745,0.0,
7746,0.000278,
7747,0.0,
7748,0.001945,
7749,0.0,
7750,0.004446,
7751,0.013616,
7752,0.069189,
7753,0.064187,
7754,0.202844,
7755,0.143936,
7756,0.681332,
7757,1.017274,
7758,1.415737,
7759,1.966748,
7760,1.798638,
7761,1.689714,
7762,1.779743,
7763,3.764831,
7764,2.474969,
7765,3.779558,
7766,3.890427,
7767,5.037744,
7768,3.374705,
7769,6.206734,
7770,7.397953,
7771,,3.555041
7772,,3.379151
7773,,3.236604
7774,,5.123327
7775,,4.782105
7776,,1.200111
7777,,2.950678
7778,,3.71287
7779,,2.763673
7780,,2.819247
7781,,0.345112
7782,,1.896726
7783,,1.030612
7784,,0.882508
7785,,0.667716
7786,,0.0
7787,,0.000834
7788,,0.186449
7789,,0.1042
7790,,0.031955
7791,,0.021674
7792,,0.0
7793,,0.0
7794,,0.000278
7795,,0.0
7796,,0.0
7797,,0.0
7798,,0.0
7799,,0.0
7800,0.0,
7801,0.0,
7802,0.0,
7803,0.0,
7804,0.0,
7805,0.0,
7806,0.001111,
7807,0.0,
7808,0.001389,
7809,0.0,
7810,0.002917,
7811,0.015002,
7812,0.068344,
7813,0.075846,
7814,0.203783,
7815,0.15947,
7816,0.67372,
7817,1.020026,
7818,1.46746,
7819,1.970736,
7820,1.773621,
7821,1.746116,
7822,1.83113,
7823,3.788253,
7824,2.427477,
7825,3.787141,
7826,3.839372,
7827,5.090269,
7828,3.486259,
7829,6.142801,
7830,7.463709,
7831,,3.495428
7832,,3.453893
7833,,3.266918
7834,,5.125414
7835,,4.803278
7836,,1.367027
7837,,2.967842
7838,,3.665316
7839,,2.739194
7840,,2.896025
7841,,0.354502
7842,,1.891418
7843,,0.98252
7844,,0.875836
7845,,0.642882
7846,,0.0
7847,,0.00389
7848,,0.189892
7849,,0.098766
7850,,0.03834
7851,,0.020142
7852,,0.0
7853,,0.0
7854,,0.000139
7855,,0.0
7856,,0.000833
7857,,0.0
7858,,0.0
7859,,0.0
7860,0.0,
7861,0.0,
7862,0.0,
7863,0.0,
7864,0.0,
7865,0.0,
7866,0.0,
7867,0.0,
7868,0.0,
7869,0.001389,
7870,0.0,
7871,0.0,
7872,0.038068,
7873,0.080582,
7874,0.087807,
7875,0.093087,
7876,0.401523,
7877,0.587418,
7878,0.993387,
7879,1.408525,
7880,1.326831,
7881,1.677781,
7882,2.084584,
7883,3.171613,
7884,2.106813,
7885,3.299433,
7886,3.538957,
7887,4.464822,
7888,3.022674,
7889,5.601312,
7890,8.112148,
7891,,3.381127
7892,,5.063077
7893,,4.597366
7894,,5.519062
7895,,4.310326
7896,,1.669168
7897,,3.723463
7898,,0.356508
7899,,3.326942
7900,,0.155052
7901,,0.198399
7902,,2.422196
7903,,1.708347
7904,,1.052573
7905,,0.883072
7906,,0.733578
7907,,0.438479
7908,,0.33928
7909,,0.214794
7910,,0.001111
7911,,0.06919
7912,,0.0
7913,,0.012504
7914,,0.000556
7915,,0.0
7916,,0.0
7917,,0.0
7918,,0.0
7919,,0.0
7920,0.0,
7921,0.0,
7922,0.0,
7923,0.0,
7924,0.0,
7925,0.0,
7926,0.0,
7927,0.0,
7928,0.0,
7929,0.000695,
7930,0.000833,
7931,0.0,
7932,0.031672,
7933,0.070428,
7934,0.075846,
7935,0.094877,
7936,0.396593,
7937,0.588569,
7938,0.978355,
7939,1.392034,
7940,1.351333,
7941,1.639297,
7942,2.106041,
7943,3.244978,
7944,2.087149,
7945,3.326658,
7946,3.473488,
7947,4.494628,
7948,2.96646,
7949,5.551607,
7950,8.187318,
7951,,3.385279
7952,,5.053886
7953,,4.729388
7954,,5.535493
7955,,4.300568
7956,,1.666941
7957,,3.726307
7958,,0.34339
7959,,3.325408
7960,,0.138078
7961,,0.213507
7962,,2.394977
7963,,1.640825
7964,,1.027252
7965,,0.89098
7966,,0.732065
7967,,0.426042
7968,,0.333944
7969,,0.210868
7970,,0.000556
7971,,0.068622
7972,,0.000139
7973,,0.010279
7974,,0.000278
7975,,0.0
7976,,0.0
7977,,0.0
7978,,0.0
7979,,0.0
7980,0.0,
7981,0.0,
7982,0.0,
7983,0.0,
7984,0.0,
7985,0.0,
7986,0.0,
7987,0.0,
7988,0.0,
7989,0.0,
7990,0.000278,
7991,0.014172,
7992,0.01834,
7993,0.071969,
7994,0.165612,
7995,0.278151,
7996,0.663839,
7997,0.868353,
7998,0.912257,
7999,1.801728,
8000,1.327955,
8001,1.805341,
8002,2.321351,
8003,2.513083,
8004,2.349972,
8005,3.667368,
8006,3.720163,
8007,4.871391,
8008,3.282236,
8009,5.813103,
8010,7.974121,
8011,,4.1178
8012,,5.223456
8013,,3.765457
8014,,5.405185
8015,,3.91523
8016,,1.416041
8017,,1.575818
8018,,3.962469
8019,,2.902661
8020,,3.235553
8021,,0.264813
8022,,0.047238
8023,,1.172346
8024,,0.835008
8025,,0.863907
8026,,0.653279
8027,,0.376518
8028,,0.295101
8029,,0.192566
8030,,0.106425
8031,,0.034456
8032,,0.001389
8033,,0.003612
8034,,0.0
8035,,0.0
8036,,0.000556
8037,,0.0
8038,,0.0
8039,,0.0
8040,0.0,
8041,0.0,
8042,0.0,
8043,0.0,
8044,0.0,
8045,0.0,
8046,0.000139,
8047,0.000278,
8048,0.0,
8049,0.0,
8050,0.001111,
8051,0.013613,
8052,0.024726,
8053,0.072512,
8054,0.167945,
8055,0.285327,
8056,0.669698,
8057,0.879873,
8058,0.902238,
8059,1.812533,
8060,1.329394,
8061,1.79503,
8062,2.288586,
8063,2.513903,
8064,2.383047,
8065,3.695216,
8066,3.766756,
8067,4.79471,
8068,3.232081,
8069,5.807384,
8070,7.900659,
8071,,4.150989
8072,,5.320634
8073,,3.77009
8074,,5.407315
8075,,3.974431
8076,,1.465807
8077,,1.543181
8078,,4.075559
8079,,2.882021
8080,,3.243472
8081,,0.272686
8082,,0.040285
8083,,1.152142
8084,,0.856536
8085,,0.81125
8086,,0.650667
8087,,0.391317
8088,,0.315193
8089,,0.204757
8090,,0.116826
8091,,0.040146
8092,,0.001528
8093,,0.002084
8094,,0.001389
8095,,0.000139
8096,,0.000972
8097,,0.0
8098,,0.0
8099,,0.0
8100,0.0,
8101,0.0,
8102,0.0,
8103,0.0,
8104,0.0,
8105,0.0,
8106,0.0,
8107,0.0,
8108,0.001111,
8109,0.002501,
8110,0.003334,
8111,0.0,
8112,0.0314,
8113,0.111705,
8114,0.16339,
8115,0.151164,
8116,0.662174,
8117,0.399861,
8118,0.602431,
8119,0.913651,
8120,1.657242,
8121,1.621674,
8122,2.155193,
8123,3.602084,
8124,1.664467,
8125,3.598194,
8126,3.638486,
8127,4.711914,
8128,6.003196,
8129,5.76867,
8130,0.360959,
8131,,3.031886
8132,,4.29677
8133,,3.097187
8134,,5.203473
8135,,4.818618
8136,,1.349357
8137,,1.784786
8138,,0.202292
8139,,2.764293
8140,,0.128934
8141,,0.294825
8142,,2.327197
8143,,1.340743
8144,,0.81834
8145,,0.72942
8146,,0.636888
8147,,0.380966
8148,,0.336228
8149,,0.186176
8150,,0.111705
8151,,0.047239
8152,,0.0
8153,,0.014172
8154,,0.0
8155,,0.000556
8156,,0.0
8157,,0.0
8158,,0.0
8159,,0.0
8160,0.0,
8161,0.0,
8162,0.0,
8163,0.0,
8164,0.0,
8165,0.0,
8166,0.0,
8167,0.0,
8168,0.000556,
8169,0.001806,
8170,0.003334,
8171,0.001806,
8172,0.030005,
8173,0.109047,
8174,0.164334,
8175,0.137663,
8176,0.674145,
8177,0.377982,
8178,0.588713,
8179,0.93669,
8180,1.673763,
8181,1.689738,
8182,2.105088,
8183,3.646605,
8184,1.715437,
8185,3.566869,
8186,3.678139,
8187,4.684563,
8188,6.025768,
8189,5.741552,
8190,0.411877,
8191,,3.092759
8192,,4.188783
8193,,3.115819
8194,,5.234381
8195,,4.850842
8196,,1.395659
8197,,1.757388
8198,,0.233513
8199,,2.760757
8200,,0.14183
8201,,0.280188
8202,,2.383053
8203,,1.312311
8204,,0.819309
8205,,0.698455
8206,,0.671089
8207,,0.388956
8208,,0.326446
8209,,0.187533
8210,,0.106963
8211,,0.049453
8212,,0.0
8213,,0.012502
8214,,0.0
8215,,0.000695
8216,,0.0
8217,,0.0
8218,,0.0
8219,,0.0
8220,0.0,
8221,0.0,
8222,0.0,
8223,0.0,
8224,0.0,
8225,0.0,
8226,0.000278,
8227,0.000556,
8228,0.001667,
8229,0.0,
8230,0.018618,
8231,0.020007,
8232,0.13616,
8233,0.04446,
8234,0.285657,
8235,0.23425,
8236,0.853916,
8237,1.169584,
8238,0.806121,
8239,1.185423,
8240,2.037671,
8241,2.389185,
8242,2.351394,
8243,3.910839,
8244,2.877415,
8245,4.255684,
8246,4.11619,
8247,5.506407,
8248,3.495691,
8249,6.622083,
8250,7.500452,
8251,,2.79294
8252,,4.081733
8253,,2.605929
8254,,4.847561
8255,,3.953909
8256,,1.162359
8257,,3.164739
8258,,3.571273
8259,,2.526734
8260,,2.727917
8261,,0.119209
8262,,1.743955
8263,,1.033146
8264,,0.775276
8265,,0.4371
8266,,0.277321
8267,,0.218967
8268,,0.14533
8269,,0.047517
8270,,0.010004
8271,,0.008614
8272,,0.0
8273,,0.0
8274,,0.0
8275,,0.0
8276,,0.0
8277,,0.0
8278,,0.0
8279,,0.0
8280,0.0,
8281,0.0,
8282,0.0,
8283,0.0,
8284,0.0,
8285,0.0,
8286,0.000139,
8287,0.001111,
8288,0.00125,
8289,0.0,
8290,0.011113,
8291,0.014586,
8292,0.131134,
8293,0.04987,
8294,0.286579,
8295,0.22893,
8296,0.839177,
8297,1.125756,
8298,0.796392,
8299,1.205215,
8300,2.02036,
8301,2.330276,
8302,2.344029,
8303,3.942786,
8304,2.843979,
8305,4.196442,
8306,4.131292,
8307,5.444165,
8308,3.524656,
8309,6.554779,
8310,7.498837,
8311,,2.755213
8312,,4.04586
8313,,2.793553
8314,,4.915459
8315,,4.024884
8316,,1.11756
8317,,3.154312
8318,,3.566747
8319,,2.536841
8320,,2.717846
8321,,0.092794
8322,,1.761842
8323,,1.036851
8324,,0.773471
8325,,0.453275
8326,,0.296025
8327,,0.227402
8328,,0.137386
8329,,0.054315
8330,,0.018337
8331,,0.011252
8332,,0.0
8333,,0.000556
8334,,0.0
8335,,0.0
8336,,0.000278
8337,,0.0
8338,,0.0
8339,,0.0
8340,0.0,
8341,0.0,
8342,0.0,
8343,0.0,
8344,0.000278,
8345,0.0,
8346,0.000834,
8347,0.00528,
8348,0.010559,
8349,0.001945,
8350,0.08503,
8351,0.054742,
8352,0.126156,
8353,0.137271,
8354,0.290937,
8355,0.177563,
8356,0.60466,
8357,1.737286,
8358,1.524154,
8359,2.739588,
8360,2.3375,
8361,2.619545,
8362,3.138063,
8363,4.557458,
8364,3.04025,
8365,4.773646,
8366,4.992057,
8367,5.793732,
8368,4.224839,
8369,6.74685,
8370,0.363463,
8371,,2.341112
8372,,3.792463
8373,,4.433247
8374,,4.136197
8375,,3.68159
8376,,0.981461
8377,,2.795719
8378,,3.198918
8379,,1.970147
8380,,2.493111
8381,,0.107816
8382,,1.434678
8383,,0.715533
8384,,0.471557
8385,,0.397642
8386,,0.269263
8387,,0.214521
8388,,0.148386
8389,,0.046128
8390,,0.014172
8391,,0.007225
8392,,0.001112
8393,,0.002501
8394,,0.0
8395,,0.0
8396,,0.0
8397,,0.0
8398,,0.0
8399,,0.0
8400,0.0,
8401,0.0,
8402,0.0,
8403,0.0,
8404,0.000139,
8405,0.0,
8406,0.000695,
8407,0.004584,
8408,0.008196,
8409,0.005834,
8410,0.079598,
8411,0.055705,
8412,0.124606,
8413,0.153084,
8414,0.317002,
8415,0.21365,
8416,0.614835,
8417,1.745041,
8418,1.507359,
8419,2.714663,
8420,2.315979,
8421,2.594363,
8422,3.10529,
8423,4.598758,
8424,3.01958,
8425,4.681828,
8426,4.932013,
8427,5.752163,
8428,4.282172,
8429,6.772905,
8430,0.336867,
8431,,2.3696
8432,,3.869041
8433,,4.46665
8434,,4.15826
8435,,3.669977
8436,,0.903221
8437,,2.818015
8438,,3.263097
8439,,1.986891
8440,,2.512682
8441,,0.090989
8442,,1.500552
8443,,0.69471
8444,,0.503425
8445,,0.405491
8446,,0.265465
8447,,0.208094
8448,,0.133358
8449,,0.050426
8450,,0.017086
8451,,0.008474
8452,,0.000833
8453,,0.001389
8454,,0.0
8455,,0.0
8456,,0.0
8457,,0.0
8458,,0.0
8459,,0.0
8460,0.0,
8461,0.0,
8462,0.0,
8463,0.0,
8464,0.0,
8465,0.0,
8466,0.0,
8467,0.000834,
8468,0.000278,
8469,0.001945,
8470,0.008336,
8471,0.003335,
8472,0.027232,
8473,0.086142,
8474,0.162002,
8475,0.14922,
8476,0.22508,
8477,1.028144,
8478,1.555832,
8479,1.937357,
8480,1.752291,
8481,1.743955,
8482,2.448929,
8483,3.786072,
8484,2.207731,
8485,3.681868,
8486,4.021711,
8487,5.15656,
8488,3.195306,
8489,6.157195,
8490,0.346235,
8491,,3.218092
8492,,3.811081
8493,,3.670475
8494,,4.905638
8495,,4.707789
8496,,1.403278
8497,,3.02858
8498,,3.788851
8499,,2.755982
8500,,2.919096
8501,,0.284268
8502,,1.999602
8503,,1.092612
8504,,0.68969
8505,,0.618832
8506,,0.46461
8507,,0.0
8508,,0.185066
8509,,0.089754
8510,,0.043349
8511,,0.025287
8512,,0.006391
8513,,0.0
8514,,0.0
8515,,0.0
8516,,0.0
8517,,0.0
8518,,0.0
8519,,0.0
8520,0.0,
8521,0.0,
8522,0.0,
8523,0.0,
8524,0.0,
8525,0.0,
8526,0.001389,
8527,0.000417,
8528,0.000139,
8529,0.00125,
8530,0.006112,
8531,0.006112,
8532,0.027922,
8533,0.08057,
8534,0.16767,
8535,0.142665,
8536,0.231153,
8537,1.036717,
8538,1.535142,
8539,1.947995,
8540,1.812276,
8541,1.743791,
8542,2.437251,
8543,3.82306,
8544,2.193873,
8545,3.644416,
8546,4.019207,
8547,5.141218,
8548,3.32922,
8549,6.17099,
8550,0.348397,
8551,,3.374645
8552,,3.838896
8553,,3.642055
8554,,5.017584
8555,,4.7417
8556,,1.383725
8557,,3.076813
8558,,3.791943
8559,,2.73814
8560,,2.934287
8561,,0.24699
8562,,1.997726
8563,,1.040746
8564,,0.675818
8565,,0.628448
8566,,0.437163
8567,,0.0
8568,,0.191702
8569,,0.098073
8570,,0.039035
8571,,0.019448
8572,,0.004306
8573,,0.0
8574,,0.0
8575,,0.0
8576,,0.0
8577,,0.0
8578,,0.0
8579,,0.0
8580,0.0,
8581,0.0,
8582,0.0,
8583,0.0,
8584,0.0,
8585,0.0,
8586,0.002223,
8587,0.000278,
8588,0.012783,
8589,0.036125,
8590,0.011115,
8591,0.030845,
8592,0.112542,
8593,0.282606,
8594,0.241479,
8595,0.531866,
8596,0.536868,
8597,0.924235,
8598,0.753894,
8599,2.011866,
8600,2.29725,
8601,2.660442,
8602,3.072263,
8603,3.021967,
8604,2.609312,
8605,4.412488,
8606,4.954914,
8607,5.680186,
8608,4.688425,
8609,6.631931,
8610,6.965946,
8611,,2.447862
8612,,3.219541
8613,,2.934712
8614,,4.075417
8615,,3.624137
8616,,1.085129
8617,,2.447029
8618,,3.417393
8619,,1.536132
8620,,0.057799
8621,,0.095591
8622,,1.423589
8623,,0.790574
8624,,0.471566
8625,,0.391814
8626,,0.216192
8627,,0.182291
8628,,0.109208
8629,,0.046406
8630,,0.0
8631,,0.012227
8632,,0.000834
8633,,0.0
8634,,0.0
8635,,0.001112
8636,,0.000834
8637,,0.0
8638,,0.0
8639,,0.0
8640,0.0,
8641,0.0,
8642,0.0,
8643,0.0,
8644,0.0,
8645,0.0,
8646,0.001528,
8647,0.000972,
8648,0.012363,
8649,0.034173,
8650,0.012086,
8651,0.039452,
8652,0.112799,
8653,0.302835,
8654,0.217124,
8655,0.53385,
8656,0.511485,
8657,0.953234,
8658,0.72083,
8659,2.000097,
8660,2.304321,
8661,2.6655,
8662,3.136838,
8663,2.993339,
8664,2.663694,
8665,4.43861,
8666,4.87772,
8667,5.696624,
8668,4.681711,
8669,6.622214,
8670,6.889347,
8671,,2.525474
8672,,3.315066
8673,,2.997368
8674,,4.063262
8675,,3.62443
8676,,0.964209
8677,,2.489772
8678,,3.337709
8679,,1.525008
8680,,0.075986
8681,,0.104047
8682,,1.475277
8683,,0.778896
8684,,0.479673
8685,,0.402992
8686,,0.216846
8687,,0.179339
8688,,0.106687
8689,,0.048065
8690,,0.0
8691,,0.013475
8692,,0.000417
8693,,0.000278
8694,,0.0
8695,,0.000556
8696,,0.000417
8697,,0.0
8698,,0.0
8699,,0.0
8700,0.0,
8701,0.0,
8702,0.0,
8703,0.0,
8704,0.0,
8705,0.0,
8706,0.000278,
8707,0.0,
8708,0.000556,
8709,0.000278,
8710,0.014172,
8711,0.028622,
8712,0.123935,
8713,0.046962,
8714,0.128381,
8715,0.083087,
8716,0.252039,
8717,0.784183,
8718,1.72398,
8719,2.206105,
8720,2.139691,
8721,2.427577,
8722,2.796604,
8723,4.097926,
8724,2.247232,
8725,4.305781,
8726,4.695094,
8727,5.625721,
8728,6.534395,
8729,6.544676,
8730,3.40072,
8731,,3.079488
8732,,3.836439
8733,,3.364317
8734,,4.565601
8735,,3.482139
8736,,1.22796
8737,,1.119864
8738,,3.453795
8739,,2.027983
8740,,2.584858
8741,,0.075306
8742,,1.556139
8743,,0.77807
8744,,0.598558
8745,,0.478235
8746,,0.288997
8747,,0.202298
8748,,0.126992
8749,,0.05641
8750,,0.013894
8751,,0.008892
8752,,0.0
8753,,0.000834
8754,,0.0
8755,,0.0
8756,,0.0
8757,,0.0
8758,,0.0
8759,,0.0
8760,0.0,
8761,0.0,
8762,0.0,
8763,0.0,
8764,0.0,
8765,0.0,
8766,0.000139,
8767,0.0,
8768,0.000278,
8769,0.000417,
8770,0.010974,
8771,0.029867,
8772,0.115716,
8773,0.040424,
8774,0.120995,
8775,0.071402,
8776,0.229627,
8777,0.80557,
8778,1.75061,
8779,2.257651,
8780,2.149714,
8781,2.372812,
8782,2.873045,
8783,4.118976,
8784,2.285573,
8785,4.328738,
8786,4.657967,
8787,5.616205,
8788,6.385101,
8789,6.552355,
8790,3.498025,
8791,,2.99668
8792,,3.785163
8793,,3.400923
8794,,4.538223
8795,,3.44746
8796,,1.225094
8797,,1.106599
8798,,3.47052
8799,,2.037609
8800,,2.560903
8801,,0.091545
8802,,1.570715
8803,,0.787788
8804,,0.597752
8805,,0.469672
8806,,0.266162
8807,,0.202955
8808,,0.124885
8809,,0.047787
8810,,0.015697
8811,,0.006946
8812,,0.000417
8813,,0.000417
8814,,0.0
8815,,0.0
8816,,0.0
8817,,0.0
8818,,0.0
